motif,n_target,n_bg,OR,p,fdr,tf
Hsapiens-SwissRegulon-CUX2.SwissRegulon,11,410,0.959881665994008,1,1,CUX2
Hsapiens-jaspar2016-ZBTB18-MA0698.1,16,596,0.959539618282113,1,1,ZBTB18
Hsapiens-jaspar2018-ZBTB18-MA0698.1,16,596,0.959539618282113,1,1,ZBTB18
Hsapiens-jaspar2022-ZBTB18-MA0698.1,16,596,0.959539618282113,1,1,ZBTB18
Hsapiens-jolma2013-ZNF238-2,16,596,0.959539618282113,1,1,ZNF238
Hsapiens-jaspar2022-FOXD2-MA0847.3,33,1226,0.958890524530524,0.92485243627987,1,FOXD2
Hsapiens-jaspar2016-HOXB13-MA0901.1,21,782,0.958871783743473,1,1,HOXB13
Hsapiens-jaspar2018-HOXB13-MA0901.1,21,782,0.958871783743473,1,1,HOXB13
Hsapiens-jolma2013-HOXB13,21,782,0.958871783743473,1,1,HOXB13
Hsapiens-HOCOMOCOv13-HXC11.H13CORE.1.S.B,9,336,0.958631244075295,1,1,HXC11
Hsapiens-HOCOMOCOv10-MYB_HUMAN.H10MO.C,13,485,0.958540059137028,1,1,MYB
Hsapiens-HOCOMOCOv13-SPI1.H13CORE.1.S.B,37,1374,0.95850964982572,0.928196191675535,1,SPI1
Hsapiens-jolma2013-RARG-5,12,448,0.958039954566148,1,1,RARG
Hsapiens-HOCOMOCOv13-SP8.H13CORE.0.SM.B,23,857,0.957801301890473,0.912909857506934,1,SP8
Hsapiens-HOCOMOCOv11-core-B-FOXA3_HUMAN.H11MO.0.B,21,783,0.957513732359724,1,1,FOXA3
Hsapiens-hPDI-ESRRA,15,560,0.957431379649956,1,1,ESRRA
Hsapiens-cisbp_1.02-M5292_1.02,11,411,0.957419565134267,1,1,ATF4
Hsapiens-jaspar2016-ATF4-MA0833.1,11,411,0.957419565134267,1,1,ATF4
Hsapiens-jaspar2018-ATF4-MA0833.1,11,411,0.957419565134267,1,1,ATF4
Hsapiens-jolma2013-ATF4,11,411,0.957419565134267,1,1,ATF4
Hsapiens-SwissRegulon-ATF4.SwissRegulon,11,411,0.957419565134267,1,1,ATF4
Hsapiens-jaspar2024-TCF3-MA0522.4,29,1080,0.957065910867149,0.920836512385585,1,TCF3
Hsapiens-jaspar2024-SNAI1-MA1558.2,29,1080,0.957065910867149,0.920836512385585,1,SNAI1
Hsapiens-jaspar2024-TCF12-MA1648.2,29,1080,0.957065910867149,0.920836512385585,1,TCF12
Hsapiens-SwissRegulon-FOSL2.SwissRegulon,14,523,0.956983005495365,1,1,FOSL2
Hsapiens-HOCOMOCOv13-LBX2.H13CORE.0.S.B,10,374,0.95664366558864,1,1,LBX2
Hsapiens-HOCOMOCOv13-EMX2.H13CORE.0.S.B,7,262,0.956493381727523,1,1,EMX2
Hsapiens-jaspar2018-IRF4-MA1419.1,13,486,0.956439930364794,1,1,IRF4
Hsapiens-jaspar2022-IRF4-MA1419.1,13,486,0.956439930364794,1,1,IRF4
Hsapiens-jolma2013-IRF4,13,486,0.956439930364794,1,1,IRF4
Hsapiens-jaspar2022-SNAI1-MA1558.1,16,598,0.956070874601,1,1,SNAI1
Hsapiens-HOCOMOCOv11-core-C-SMCA1_HUMAN.H11MO.0.C,27,1007,0.955893345650814,0.918488026153159,1,SMCA1
Hsapiens-jaspar2024-ELF3-MA0640.3,41,1525,0.955678123744396,0.862795145806725,1,ELF3
Hsapiens-jolma2013-HOXB13-2,9,337,0.955661550596722,1,1,HOXB13
Hsapiens-jolma2013-NKX2-8,9,337,0.955661550596722,1,1,NKX2-8
Hsapiens-HOCOMOCOv13-MYBB.H13CORE.1.S.B,4,150,0.955234466394325,1,1,MYBB
Hsapiens-HOCOMOCOv13-ZBTB8A.H13CORE.0.PSGI.A,14,524,0.955028384656554,1,1,ZBTB8A
Hsapiens-HOCOMOCOv13-PO6F2.H13CORE.0.S.B,11,412,0.954969410849895,1,1,PO6F2
Hsapiens-HOCOMOCOv13-HXA1.H13CORE.0.SM.B,6,225,0.954819875119276,1,1,HXA1
Hsapiens-HOCOMOCOv13-SOX4.H13CORE.0.PSM.A,20,748,0.954495234865106,1,1,SOX4
Hsapiens-HOCOMOCOv11-core-A-HSF1_HUMAN.H11MO.0.A,20,748,0.954495234865106,1,1,HSF1
Hsapiens-HOCOMOCOv10-NR2C2_HUMAN.H10MO.A,25,934,0.954494860679176,0.915856397252491,1,NR2C2
Hsapiens-jaspar2024-FOXD3-MA0041.3,45,1675,0.953790366229096,0.867352467214242,1,FOXD3
Hsapiens-HOCOMOCOv13-ZNF35.H13CORE.1.P.C,27,1009,0.953723869660607,0.918505798031002,1,ZNF35
Hsapiens-HOCOMOCOv10-E2F4_HUMAN.H10MO.A,26,972,0.953546436423155,0.917221264986778,1,E2F4
Hsapiens-jolma2013-XBP1,12,450,0.953528398849163,1,1,XBP1
Hsapiens-hPDI-HDAC8,17,637,0.953206500949024,1,1,HDAC8
Hsapiens-jaspar2022-ZNF768-MA1731.1,29,1084,0.952979094973052,0.920890033529434,1,ZNF768
Hsapiens-jaspar2016-ESR1-MA0112.3,11,413,0.952531116394225,1,1,ESR1
Hsapiens-jaspar2018-ESR1-MA0112.3,11,413,0.952531116394225,1,1,ESR1
Hsapiens-jaspar2022-ESR1-MA0112.3,11,413,0.952531116394225,1,1,ESR1
Hsapiens-jolma2013-ESR1,11,413,0.952531116394225,1,1,ESR1
Hsapiens-jaspar2024-FOSL2::JUNB-MA1139.2,13,488,0.952265478581221,1,1,FOSL2::JUNB
Hsapiens-SwissRegulon-ZNF711.SwissRegulon,18,675,0.952160218127334,1,1,ZNF711
Hsapiens-JASPAR_2014-RFX5-MA0510.1,20,750,0.951685872693782,0.907634855365664,1,RFX5
Hsapiens-jaspar2016-RFX5-MA0510.1,20,750,0.951685872693782,0.907634855365664,1,RFX5
Hsapiens-jaspar2018-RFX5-MA0510.1,20,750,0.951685872693782,0.907634855365664,1,RFX5
Hsapiens-HOCOMOCOv10-SOX21_HUMAN.H10MO.D,17,638,0.951582520791399,1,1,SOX21
Hsapiens-HOCOMOCOv11-secondary-D-SOX21_HUMAN.H11MO.0.D,17,638,0.951582520791399,1,1,SOX21
Hsapiens-HOCOMOCOv13-FOXP2.H13CORE.0.P.B,12,451,0.951287618372252,1,1,FOXP2
Hsapiens-SwissRegulon-SMARCC1.SwissRegulon,16,601,0.950911006890953,1,1,SMARCC1
Hsapiens-HOCOMOCOv10-FOXB1_HUMAN.H10MO.D,24,900,0.950708007845719,0.914430713079292,1,FOXB1
Hsapiens-HOCOMOCOv11-secondary-D-FOXB1_HUMAN.H11MO.0.D,24,900,0.950708007845719,0.914430713079292,1,FOXB1
Hsapiens-HOCOMOCOv13-NR2F6.H13CORE.0.P.C,18,676,0.950621199688454,1,1,NR2F6
Hsapiens-jaspar2022-PKNOX1-MA0782.2,18,676,0.950621199688454,1,1,PKNOX1
Hsapiens-hPDI-HCFC2,32,1198,0.950491987704813,0.849415788755339,1,HCFC2
Hsapiens-SwissRegulon-HOXC11.SwissRegulon,27,1012,0.950485681786917,0.918551189004369,1,HOXC11
Hsapiens-cisbp_1.02-M3031_1.02,15,564,0.950127567120166,1,1,CEBPA
Hsapiens-jaspar2016-SOX8-MA0868.1,17,639,0.949963618218521,1,1,SOX8
Hsapiens-jaspar2018-SOX8-MA0868.1,17,639,0.949963618218521,1,1,SOX8
Hsapiens-jolma2013-SOX8,17,639,0.949963618218521,1,1,SOX8
Hsapiens-HOCOMOCOv10-VSX2_HUMAN.H10MO.D,9,339,0.949774707076434,1,1,VSX2
Hsapiens-HOCOMOCOv11-core-A-ANDR_HUMAN.H11MO.0.A,40,1496,0.949478188683712,0.861629105404428,1,ANDR
Hsapiens-HOCOMOCOv11-core-A-GATA3_HUMAN.H11MO.0.A,29,1088,0.948922211452644,0.920979959587557,1,GATA3
Hsapiens-HOCOMOCOv11-secondary-A-HNF1B_HUMAN.H11MO.1.A,28,1051,0.948648000608864,0.91981906035144,1,HNF1B
Hsapiens-JASPAR_2014-RUNX2-MA0511.1,22,827,0.948635388641799,0.911253429063625,1,RUNX2
Hsapiens-jaspar2016-RUNX2-MA0511.1,22,827,0.948635388641799,0.911253429063625,1,RUNX2
Hsapiens-jaspar2018-RUNX2-MA0511.1,22,827,0.948635388641799,0.911253429063625,1,RUNX2
Hsapiens-jaspar2016-TBX2-MA0688.1,15,565,0.948317760019502,1,1,TBX2
Hsapiens-jaspar2018-TBX2-MA0688.1,15,565,0.948317760019502,1,1,TBX2
Hsapiens-jaspar2022-TBX2-MA0688.1,15,565,0.948317760019502,1,1,TBX2
Hsapiens-jolma2013-TBX2-2,15,565,0.948317760019502,1,1,TBX2
Hsapiens-SwissRegulon-TBX2.SwissRegulon,15,565,0.948317760019502,1,1,TBX2
Hsapiens-jaspar2024-HOXA10-MA0899.2,21,790,0.948103476533199,0.909496031130059,1,HOXA10
Hsapiens-jaspar2016-MEOX1-MA0661.1,8,302,0.947830052956804,1,1,MEOX1
Hsapiens-jaspar2018-MEOX1-MA0661.1,8,302,0.947830052956804,1,1,MEOX1
Hsapiens-jaspar2022-MEOX1-MA0661.1,8,302,0.947830052956804,1,1,MEOX1
Hsapiens-jaspar2022-HOXB6-MA1500.1,8,302,0.947830052956804,1,1,HOXB6
Hsapiens-jaspar2024-TCF4-MA0830.3,8,302,0.947830052956804,1,1,TCF4
Hsapiens-jolma2013-MEOX1,8,302,0.947830052956804,1,1,MEOX1
Hsapiens-SwissRegulon-MEOX1.SwissRegulon,8,302,0.947830052956804,1,1,MEOX1
Hsapiens-HOCOMOCOv10-TFE2_HUMAN.H10MO.C,11,415,0.947689764160937,1,1,TFE2
Hsapiens-HOCOMOCOv13-NR2C2.H13CORE.1.PS.A,16,603,0.947499592428365,1,1,NR2C2
Hsapiens-HOCOMOCOv10-NFYA_HUMAN.H10MO.A,33,1239,0.94699367440474,0.851163146923249,1,NFYA
Hsapiens-HOCOMOCOv13-ZN100.H13CORE.0.P.B,19,716,0.946813442986127,0.905589399849288,1,ZN100
Hsapiens-jaspar2024-JDP2-MA0656.2,15,566,0.946514342900256,1,1,JDP2
Hsapiens-SwissRegulon-ALX4.SwissRegulon,21,792,0.945445332745762,0.909507556259701,1,ALX4
Hsapiens-SwissRegulon-POU3F2.SwissRegulon,23,867,0.945420151905482,0.912939108725812,1,POU3F2
Hsapiens-hPDI-OLIG1,14,529,0.945366052129942,1,1,OLIG1
Hsapiens-HOCOMOCOv11-core-C-ZNF8_HUMAN.H11MO.0.C,7,265,0.945297713762631,1,1,ZNF8
Hsapiens-jaspar2016-LHX6-MA0658.1,7,265,0.945297713762631,1,1,LHX6
Hsapiens-jaspar2018-LHX6-MA0658.1,7,265,0.945297713762631,1,1,LHX6
Hsapiens-jaspar2022-LHX6-MA0658.1,7,265,0.945297713762631,1,1,LHX6
Hsapiens-jaspar2022-HOXC11-MA0651.2,7,265,0.945297713762631,1,1,HOXC11
Hsapiens-jolma2013-TBX21-4,7,265,0.945297713762631,1,1,TBX21
Hsapiens-jolma2013-LHX6,7,265,0.945297713762631,1,1,LHX6
Hsapiens-cisbp_1.02-M5922_1.02,11,416,0.94528653703848,1,1,TFAP2C
Hsapiens-HOCOMOCOv13-ALX3.H13CORE.1.S.B,11,416,0.94528653703848,1,1,ALX3
Hsapiens-jaspar2016-TFAP2C(var.3)-MA0815.1,11,416,0.94528653703848,1,1,TFAP2C(var.3)
Hsapiens-jaspar2018-TFAP2C(var.3)-MA0815.1,11,416,0.94528653703848,1,1,TFAP2C(var.3)
Hsapiens-jaspar2022-TFAP2C-MA0815.1,11,416,0.94528653703848,1,1,TFAP2C
Hsapiens-jaspar2024-TFAP2C-MA0815.1,11,416,0.94528653703848,1,1,TFAP2C
Hsapiens-jolma2013-TFAP2C-3,11,416,0.94528653703848,1,1,TFAP2C
Hsapiens-SwissRegulon-CEBPB.SwissRegulon,11,416,0.94528653703848,1,1,CEBPB
Hsapiens-HOCOMOCOv13-FOXD3.H13CORE.1.S.B,30,1129,0.945245976413952,0.845555037074271,1,FOXD3
Hsapiens-jolma2013-FOXD3,24,905,0.944785205576006,0.914511987209151,1,FOXD3
Hsapiens-HOCOMOCOv13-TBXT.H13CORE.1.PSM.A,12,454,0.94462447396713,1,1,TBXT
Hsapiens-HOCOMOCOv10-PAX5_HUMAN.H10MO.S,31,1167,0.944610269573376,0.847516697116842,1,PAX5
Hsapiens-jaspar2024-IKZF1-MA1508.2,31,1167,0.944610269573376,0.847516697116842,1,IKZF1
Hsapiens-SwissRegulon-PAX5.SwissRegulon,31,1167,0.944610269573376,0.847516697116842,1,PAX5
Hsapiens-HOCOMOCOv13-ZN778.H13CORE.1.P.B,18,680,0.944510337619108,0.903397895947761,1,ZN778
Hsapiens-HOCOMOCOv10-THB_HUMAN.H10MO.C,21,793,0.944121280242848,0.909518473432308,1,THB
Hsapiens-HOCOMOCOv11-core-C-THB_HUMAN.H11MO.0.C,21,793,0.944121280242848,0.909518473432308,1,THB
Hsapiens-SwissRegulon-RFX5.SwissRegulon,16,605,0.94411071219545,1,1,RFX5
Hsapiens-jaspar2016-POU1F1-MA0784.1,27,1018,0.944066377040472,0.839052409872307,1,POU1F1
Hsapiens-jaspar2018-POU1F1-MA0784.1,27,1018,0.944066377040472,0.839052409872307,1,POU1F1
Hsapiens-jolma2013-POU1F1-2,27,1018,0.944066377040472,0.839052409872307,1,POU1F1
Hsapiens-cisbp_1.02-M5924_1.02,13,492,0.944018330054928,1,1,TFAP2C
Hsapiens-HOCOMOCOv10-NKX25_HUMAN.H10MO.C,13,492,0.944018330054928,1,1,NKX25
Hsapiens-hPDI-XRCC1,24,906,0.943608471089797,0.914536866168726,1,XRCC1
Hsapiens-jolma2013-SOX9-2,17,643,0.943538310219849,0.901030701567124,1,SOX9
Hsapiens-SwissRegulon-PBX2.SwissRegulon,17,643,0.943538310219849,0.901030701567124,1,PBX2
Hsapiens-hPDI-H2AFZ,20,756,0.943346837458959,0.907624341381613,1,H2AFZ
Hsapiens-HOCOMOCOv13-LHX1.H13CORE.1.M.C,3,114,0.942688511907205,1,1,LHX1
Hsapiens-HOCOMOCOv10-CREB5_HUMAN.H10MO.D,16,606,0.94242465272743,1,1,CREB5
Hsapiens-HOCOMOCOv11-secondary-D-CREB5_HUMAN.H11MO.0.D,16,606,0.94242465272743,1,1,CREB5
Hsapiens-jaspar2018-MITF-MA0620.2,12,455,0.942422941419951,1,1,MITF
Hsapiens-jaspar2022-TFAP4-MA1570.1,5,190,0.942160169041545,1,1,TFAP4
Hsapiens-jaspar2024-TFAP4-MA1570.1,5,190,0.942160169041545,1,1,TFAP4
Hsapiens-HOCOMOCOv11-core-A-FOXO1_HUMAN.H11MO.0.A,25,945,0.941905630845811,0.916060496842296,1,FOXO1
Hsapiens-hPDI-HP1BP3,28,1058,0.941414963191191,0.841302176800726,1,HP1BP3
Hsapiens-hPDI-MAGEA8,28,1058,0.941414963191191,0.841302176800726,1,MAGEA8
Hsapiens-jaspar2022-ZFP42-MA1651.1,28,1058,0.941414963191191,0.841302176800726,1,ZFP42
Hsapiens-jaspar2022-ZSCAN31-MA1722.1,8,304,0.941349005930734,1,1,ZSCAN31
Hsapiens-jaspar2024-ZBTB14-MA1650.2,9,342,0.941073496580829,1,1,ZBTB14
Hsapiens-HOCOMOCOv13-ZBTB24.H13CORE.0.SG.A,23,871,0.940547125052763,0.913036249806488,1,ZBTB24
Hsapiens-HOCOMOCOv13-NFAC2.H13CORE.1.PS.A,35,1321,0.940492445588437,0.85470192354117,1,NFAC2
Hsapiens-HOCOMOCOv13-ZN736.H13CORE.0.P.C,17,645,0.940355510216671,0.901013396453124,1,ZN736
Hsapiens-HOCOMOCOv10-RARA_HUMAN.H10MO.S,24,909,0.940093764696762,0.914628610700736,1,RARA
Hsapiens-HOCOMOCOv10-RARG_HUMAN.H10MO.S,24,909,0.940093764696762,0.914628610700736,1,RARG
Hsapiens-SwissRegulon-RARG.SwissRegulon,24,909,0.940093764696762,0.914628610700736,1,RARG
Hsapiens-HOCOMOCOv13-DMRT3.H13CORE.0.S.C,13,494,0.939944809728281,1,1,DMRT3
Hsapiens-HOCOMOCOv13-HSF1.H13CORE.0.PSM.A,13,494,0.939944809728281,1,1,HSF1
Hsapiens-hPDI-TULP1,22,835,0.938492035987663,0.911403771721495,1,TULP1
Hsapiens-jaspar2024-PPARD-MA1550.2,18,684,0.938470862939508,0.903401884991082,1,PPARD
Hsapiens-HOCOMOCOv10-P63_HUMAN.H10MO.A,12,457,0.938048765523383,1,1,P63
Hsapiens-HOCOMOCOv10-NFYB_HUMAN.H10MO.A,33,1249,0.938009826631647,0.851394760987059,1,NFYB
Hsapiens-HOCOMOCOv11-core-A-NFYB_HUMAN.H11MO.0.A,33,1249,0.938009826631647,0.851394760987059,1,NFYB
Hsapiens-jolma2013-FOXJ3,33,1249,0.938009826631647,0.851394760987059,1,FOXJ3
Hsapiens-HOCOMOCOv13-ZNF500.H13CORE.0.PSGI.A,7,267,0.937973671825105,1,1,ZNF500
Hsapiens-jolma2013-RFX2-2,13,495,0.937920386163996,1,1,RFX2
Hsapiens-HOCOMOCOv13-NFAT5.H13CORE.1.PS.A,20,760,0.937860518995165,0.907690518561191,1,NFAT5
Hsapiens-HOCOMOCOv11-secondary-C-ZNF85_HUMAN.H11MO.1.C,14,533,0.937766619292315,1,1,ZNF85
Hsapiens-jolma2013-FOXO1-2,14,533,0.937766619292315,1,1,FOXO1
Hsapiens-cisbp_1.02-M3447_1.02,6,229,0.93765836778269,1,1,XBP1
Hsapiens-HOCOMOCOv13-DPRX.H13CORE.0.SM.B,5,191,0.937107286583213,1,1,DPRX
Hsapiens-SwissRegulon-SIX1.SwissRegulon,5,191,0.937107286583213,1,1,SIX1
Hsapiens-HOCOMOCOv10-HTF4_HUMAN.H10MO.B,18,685,0.936972002075762,0.903413365802837,1,HTF4
Hsapiens-JASPAR_2014-FOXA1-MA0148.3,24,912,0.936602125595612,0.831262587061849,1,FOXA1
Hsapiens-jaspar2016-FOXA1-MA0148.3,24,912,0.936602125595612,0.831262587061849,1,FOXA1
Hsapiens-jaspar2018-FOXA1-MA0148.3,24,912,0.936602125595612,0.831262587061849,1,FOXA1
Hsapiens-HOCOMOCOv11-core-B-PKNX1_HUMAN.H11MO.0.B,20,761,0.936497937282847,0.907716120149711,1,PKNX1
Hsapiens-jaspar2018-PRDM1-MA0508.2,25,950,0.936279374314233,0.83397981895883,1,PRDM1
Hsapiens-HOCOMOCOv11-core-C-ZN140_HUMAN.H11MO.0.C,22,837,0.935986436167033,0.911473286430266,1,ZN140
Hsapiens-HOCOMOCOv13-PAX4.H13CORE.1.S.C,14,534,0.935884537706218,1,1,PAX4
Hsapiens-hPDI-MEIS3,11,420,0.935788017101724,1,1,MEIS3
Hsapiens-HOCOMOCOv13-THB.H13CORE.1.PSM.A,16,610,0.935735645016768,0.898417904517909,1,THB
Hsapiens-jolma2013-SRY-4,16,610,0.935735645016768,0.898417904517909,1,SRY
Hsapiens-HOCOMOCOv10-TYY2_HUMAN.H10MO.D,23,875,0.935718555411694,0.82837123796353,1,TYY2
Hsapiens-HOCOMOCOv11-secondary-D-TYY2_HUMAN.H11MO.0.D,23,875,0.935718555411694,0.82837123796353,1,TYY2
Hsapiens-HOCOMOCOv11-secondary-A-ZN335_HUMAN.H11MO.1.A,17,648,0.935618109675468,0.901021454823081,1,ZN335
Hsapiens-HOCOMOCOv10-TBP_HUMAN.H10MO.C,19,724,0.935316949942635,0.905663785271822,1,TBP
Hsapiens-SwissRegulon-FOXJ1.SwissRegulon,21,800,0.934945437529572,0.909690246879678,1,FOXJ1
Hsapiens-HOCOMOCOv13-ISL2.H13CORE.0.SM.B,7,268,0.934352633587788,1,1,ISL2
Hsapiens-jolma2013-E2F1-4,7,268,0.934352633587788,1,1,E2F1
Hsapiens-SwissRegulon-HOXA11.SwissRegulon,14,535,0.934009487058618,1,1,HOXA11
Hsapiens-SwissRegulon-TCF7.SwissRegulon,14,535,0.934009487058618,1,1,TCF7
Hsapiens-jaspar2024-THRB-MA1574.2,18,687,0.93398735519443,0.903448822618226,1,THRB
Hsapiens-cisbp_1.02-M6229_1.02,13,497,0.933895964114068,1,1,FOSL1
Hsapiens-jaspar2024-FOS-MA1951.2,13,497,0.933895964114068,1,1,FOS
Hsapiens-HOCOMOCOv13-ZNF275.H13CORE.0.SG.A,12,459,0.933712689122488,1,1,ZNF275
Hsapiens-HOCOMOCOv13-ZN302.H13CORE.0.P.B,22,839,0.933492758792838,0.911555414628307,1,ZN302
Hsapiens-HOCOMOCOv13-VDR.H13CORE.1.PS.A,10,383,0.933057346921004,1,1,VDR
Hsapiens-jaspar2024-MAFA-MA1521.2,10,383,0.933057346921004,1,1,MAFA
Hsapiens-HOCOMOCOv13-ZKSC8.H13CORE.1.P.B,18,688,0.932501531188807,0.903472772367562,1,ZKSC8
Hsapiens-HOCOMOCOv13-PITX1.H13CORE.1.S.B,16,612,0.932423900412185,0.898427195449837,1,PITX1
Hsapiens-jaspar2016-PPARG::RXRA-MA0065.1,15,574,0.932313039483503,0.895577889174307,1,PPARG::RXRA
Hsapiens-jaspar2018-PPARG::RXRA-MA0065.1,15,574,0.932313039483503,0.895577889174307,1,PPARG::RXRA
Hsapiens-HOCOMOCOv13-FOXO4.H13CORE.0.SM.B,14,536,0.932141428014314,0.8924670699052,1,FOXO4
Hsapiens-jaspar2018-SOX10-MA0442.2,23,878,0.932125937934584,0.828321465344411,1,SOX10
Hsapiens-jaspar2022-SOX10-MA0442.2,23,878,0.932125937934584,0.828321465344411,1,SOX10
Hsapiens-HOCOMOCOv13-ZEB2.H13CORE.0.P.B,13,498,0.931895867575788,1,1,ZEB2
Hsapiens-cisbp_1.02-M5510_1.02,8,307,0.931785722442084,1,1,HEY2
Hsapiens-jaspar2024-IRF4-MA1419.2,12,460,0.931558782995488,1,1,IRF4
Hsapiens-JASPAR_2014-NFKB1-MA0105.3,20,765,0.931083178860735,0.90785441416598,1,NFKB1
Hsapiens-jaspar2016-NFKB1-MA0105.3,20,765,0.931083178860735,0.90785441416598,1,NFKB1
Hsapiens-jaspar2018-NFKB1-MA0105.3,20,765,0.931083178860735,0.90785441416598,1,NFKB1
Hsapiens-HOCOMOCOv10-VDR_HUMAN.H10MO.S,18,689,0.931020014998174,0.903500851377544,1,VDR
Hsapiens-HOCOMOCOv13-ZNF623.H13CORE.0.PG.A,23,879,0.930933836434714,0.828316699662079,1,ZNF623
Hsapiens-HOCOMOCOv13-ZNF732.H13CORE.0.PSG.A,16,613,0.93077612444632,0.89843914923474,1,ZNF732
Hsapiens-SwissRegulon-TBX3.SwissRegulon,16,613,0.93077612444632,0.89843914923474,1,TBX3
Hsapiens-SwissRegulon-ZBTB3.SwissRegulon,25,955,0.930711873010888,0.834018745054549,1,ZBTB3
Hsapiens-cisbp_1.02-M6510_1.02,15,575,0.930565639597736,0.89557951859523,1,TEF
Hsapiens-HOCOMOCOv13-COT1.H13CORE.1.PSM.A,14,537,0.930280321530944,0.892456343470342,1,COT1
Hsapiens-jolma2013-HNF4A,9,346,0.929706520553025,1,1,HNF4A
Hsapiens-hPDI-TFE3,25,956,0.929605342302048,0.834042423692556,1,TFE3
Hsapiens-HOCOMOCOv13-NFIL3.H13CORE.1.S.B,12,461,0.929414216534544,1,1,NFIL3
Hsapiens-jaspar2024-SNAI3-MA1559.2,12,461,0.929414216534544,1,1,SNAI3
Hsapiens-HOCOMOCOv13-RXRA.H13CORE.0.PS.A,15,576,0.928824302215216,0.895586456316584,1,RXRA
Hsapiens-SwissRegulon-DLX3.SwissRegulon,11,423,0.928781964396071,1,1,DLX3
Hsapiens-HOCOMOCOv13-ZBTB2.H13CORE.0.SM.B,8,308,0.928639349123109,1,1,ZBTB2
Hsapiens-jaspar2022-GATA5-MA0766.2,8,308,0.928639349123109,1,1,GATA5
Hsapiens-jaspar2024-TEAD1-MA0090.4,14,538,0.928426128856262,0.892451461457481,1,TEAD1
Hsapiens-jaspar2024-POU2F3-MA0627.3,20,767,0.928396946048576,0.907944919939735,1,POU2F3
Hsapiens-HOCOMOCOv10-SHOX2_HUMAN.H10MO.D,27,1033,0.928343299583927,0.839250335108274,1,SHOX2
Hsapiens-HOCOMOCOv11-secondary-D-SHOX2_HUMAN.H11MO.0.D,27,1033,0.928343299583927,0.839250335108274,1,SHOX2
Hsapiens-jolma2013-TFAP2C-5,13,500,0.927919661281071,0.889007860287144,1,TFAP2C
Hsapiens-SwissRegulon-RELB.SwissRegulon,17,653,0.927819071986857,0.901124703805811,1,RELB
Hsapiens-HOCOMOCOv11-secondary-B-RFX1_HUMAN.H11MO.1.B,16,615,0.927496633602917,0.898477593076258,1,RFX1
Hsapiens-HOCOMOCOv11-core-C-ITF2_HUMAN.H11MO.0.C,24,920,0.927402146375807,0.831299410946426,1,ITF2
Hsapiens-cisbp_1.02-M3589_1.02,12,462,0.927278929115434,1,1,MYOD1
Hsapiens-HOCOMOCOv10-ERF_HUMAN.H10MO.D,7,270,0.927191005094883,1,1,ERF
Hsapiens-cisbp_1.02-M1875_1.02,9,347,0.92690571049375,1,1,HLF
Hsapiens-JASPAR_CORE-HLF-MA0043.1,9,347,0.92690571049375,1,1,HLF
Hsapiens-JASPAR_2014-HLF-MA0043.1,9,347,0.92690571049375,1,1,HLF
Hsapiens-jaspar2016-HLF-MA0043.1,9,347,0.92690571049375,1,1,HLF
Hsapiens-jaspar2018-HLF-MA0043.1,9,347,0.92690571049375,1,1,HLF
Hsapiens-HOCOMOCOv13-ZBT12.H13CORE.0.P.B,14,539,0.926578811525456,0.892452404773313,1,ZBT12
Hsapiens-HOCOMOCOv13-ZN547.H13CORE.0.P.B,11,424,0.926468635340093,1,1,ZN547
Hsapiens-HOCOMOCOv11-core-A-FOXH1_HUMAN.H11MO.0.A,11,424,0.926468635340093,1,1,FOXH1
Hsapiens-jaspar2022-MEIS2-MA1640.1,17,654,0.926273559566366,0.901158692495678,1,MEIS2
Hsapiens-HOCOMOCOv13-NGN2.H13CORE.1.SM.B,3,116,0.926200852849259,1,1,NGN2
Hsapiens-hPDI-MBTPS2,16,616,0.925864866603918,0.898504049138795,1,MBTPS2
Hsapiens-HOCOMOCOv10-PRDM4_HUMAN.H10MO.D,19,731,0.925463658438211,0.905931367644339,1,PRDM4
Hsapiens-HOCOMOCOv11-secondary-D-PRDM4_HUMAN.H11MO.0.D,19,731,0.925463658438211,0.905931367644339,1,PRDM4
Hsapiens-jaspar2016-VSX1-MA0725.1,10,386,0.92543956590022,1,1,VSX1
Hsapiens-jaspar2016-VSX2-MA0726.1,10,386,0.92543956590022,1,1,VSX2
Hsapiens-jaspar2018-VSX1-MA0725.1,10,386,0.92543956590022,1,1,VSX1
Hsapiens-jaspar2018-VSX2-MA0726.1,10,386,0.92543956590022,1,1,VSX2
Hsapiens-jaspar2022-VSX1-MA0725.1,10,386,0.92543956590022,1,1,VSX1
Hsapiens-jaspar2022-VSX2-MA0726.1,10,386,0.92543956590022,1,1,VSX2
Hsapiens-jolma2013-VSX1,10,386,0.92543956590022,1,1,VSX1
Hsapiens-jolma2013-VSX2,10,386,0.92543956590022,1,1,VSX2
Hsapiens-SwissRegulon-VSX2.SwissRegulon,10,386,0.92543956590022,1,1,VSX2
Hsapiens-HOCOMOCOv13-SNAI1.H13CORE.0.PSM.A,15,578,0.925359689151841,0.895616184662408,1,SNAI1
Hsapiens-cisbp_1.02-M5952_1.02,12,463,0.925152860637443,1,1,XBP1
Hsapiens-jolma2013-TEAD1-2,13,502,0.923975118940709,0.888988822610253,1,TEAD1
Hsapiens-SwissRegulon-JUND.SwissRegulon,13,502,0.923975118940709,0.888988822610253,1,JUND
