comparison,pathway,NES,size,pval,padj,leadingEdge
R5_GSE51588_PIEZO1_coexpr,HALLMARK_TGF_BETA_SIGNALING,1.2288732083776,54,0.13594470046083,0.230654761904762,LTBP2;SMURF1;NCOR2;SMAD7;ENG;LEFTY2;SMAD3;CDKN1C;CDH1;SPTBN1;FURIN;PPP1R15A;CDK9;NOG;BCAR3;KLF10
R5_GSE51588_PIEZO1_coexpr,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1.26319829915964,42,0.138392857142857,0.230654761904762,AXIN1;KAT2A;NOTCH1;DVL2;FZD8;FRAT1;NCOR2;DLL1;NOTCH4;WNT6;CUL1;JAG2;HDAC5;CCND2;TP53;NUMB
R5_GSE51588_PIEZO1_coexpr,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1.17058525676455,72,0.164383561643836,0.265134776844896,LSS;ACSS2;ATXN2;SREBF2;ECH1;ABCA2;GSTM2;PPARG;HSD17B7;CHKA;FDFT1;TM7SF2;MVK
R5_GSE51588_PIEZO1_coexpr,HALLMARK_MYOGENESIS,1.13729562356781,197,0.176470588235294,0.275735294117647,FLII;SH2B1;DAPK2;NOTCH1;SPTAN1;CASQ2;CD36;NCAM1;VIPR1;PYGM;MRAS;MYOM1;LPIN1;PC;SVIL;CTF1;CACNA1H;RYR1;MAPK12;TAGLN;ENO3;GNAO1;FXYD1;PLXNB2;MAPRE3;ITGA7;SIRT2;GPX3;EFS;SGCG;ITGB4;DMPK;NQO1;CRYAB;ACSL1;AKT2;GSN;BIN1;ADCY9;MYL2;LSP1;LAMA2;KCNH2;OCEL1;CHRNB1;SGCA;FOXO4;AGL;ACTN3;MYL3;APOD;IGFBP3;HDAC5;TNNC2
R5_GSE51588_PIEZO1_coexpr,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1.13162228334277,196,0.190023752969121,0.287914777225941,KDM6B;TRIP10;TRAF1;RELA;IRF1;BCL6;ETS2;PTPRE;NFAT5;PER1;SNN;STAT5A;REL;SQSTM1;TNFAIP2;TNFAIP3;LITAF;HES1;SMAD3;PFKFB3;IRS2;CCL5;PLEK;PPP1R15A;TNIP1;CXCL3;BTG2;DRAM1;G0S2;TLR2;F2RL1;ZC3H12A;KLF10;EHD1;MCL1;PTGER4;TRIB1;JUNB;NFKB1;CCL4;MAP3K8;GCH1;TUBB2A;KLF6;DENND5A;NAMPT;CFLAR;FOS;TAP1;TNF;CXCL10
R5_GSE51588_PIEZO1_coexpr,HALLMARK_INTERFERON_ALPHA_RESPONSE,1.12991003513633,92,0.206088992974239,0.303072048491528,CD74;SLC25A28;IRF1;OGFR;UBA7;IL15;PARP12;GBP4;ADAR;BATF2;BST2;IRF2;MOV10;RNF31;TXNIP;CASP8;TRIM26;TRIM21;GMPR;STAT2;OAS1;TAP1;IRF9;CXCL10;ISG20;NCOA7;IFIT3;IFI35;SAMD9L;DHX58;HLA-C;CSF1;GBP2;SP110;IFI44L;PSMB8;LPAR6;PARP9;LY6E;CXCL11;PSMB9;LAP3;CCRL2;SELL;TRIM25;CASP1;NUB1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_APICAL_SURFACE,-1.10932045466453,43,0.280510018214936,0.400728597449909,DCBLD2;APP;ATP6V0A4;ADAM10;SLC34A3;GSTM3;THY1;SRPX;B4GALT1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_HEDGEHOG_SIGNALING,1.07820402425456,35,0.304250559284116,0.422570221227939,NRP1;NRP2;ETS2;PML;RTN1;TLE3;TLE1;CNTFR
R5_GSE51588_PIEZO1_coexpr,HALLMARK_APICAL_JUNCTION,1.04604596677533,192,0.327830188679245,0.435441120787581,DHX16;MAP4K2;INPPL1;TRAF1;IKBKG;PLCG1;ZYX;TSC1;EVL;JUP;VWF;TMEM8B;ARHGEF6;JAM3;LDLRAP1;NLGN2;CX3CL1;MYL9;ADAMTS5;SYK;LIMA1;RRAS;FLNC;CDH1;CLDN14;MYH10;ITGA3;STX4;ITGB4;AKT2;ACTN1;FBN1;CLDN5;ACTN4;NFASC;NRXN2;CRB3;SIRPA;RSU1;VCL;KCNH2;SLIT2
R5_GSE51588_PIEZO1_coexpr,HALLMARK_PANCREAS_BETA_CELLS,-1.07449639868916,40,0.330935251798561,0.435441120787581,PAX4;ELP4;SRP9;SRP14;SYT13;IAPP;DCX;SRPRB;PCSK1;DPP4;PDX1;SEC11A;AKT3;GCK;VDR;NKX2-2;PKLR;INS;CHGA;NEUROG3;NKX6-1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_ESTROGEN_RESPONSE_LATE,1.02098225824094,192,0.384433962264151,0.492864054184809,SLC22A5;RAPGEFL1;FLNB;IMPA2;PLXNB1;SCNN1A;ACOX2;CELSR2;PTPN6;TFF3;CACNA2D2;ST6GALNAC2;METTL3;LTF;NCOR2;WFS1;IGSF1;MAPT;ASS1;SCARB1;FDFT1;ABCA3;NPY1R;RET;CDH1;FOXC1;ITPK1;SLC24A3;PRKAR2B;BCL2;SCUBE2;MEST;SLC1A4;DHCR7;PGR;ALDH3A2;MICB;PDCD4;SLC29A1;TST;ADD3;PDZK1;SERPINA5;ARL3;ALDH3B1;CYP26B1;JAK1;OLFM1;FOS;FABP5;NRIP1;HSPB8;ISG20;SERPINA3;CAV1;ABHD2
R5_GSE51588_PIEZO1_coexpr,HALLMARK_KRAS_SIGNALING_DN,-1.02650420463341,187,0.397590361445783,0.496987951807229,HSD11B2;IGFBP2;ENTPD7;OXT;CACNG1;TGFB2;TNNI3;SNCB;CYP11B2;MEFV;PAX4;PTGFR;CPA2;LFNG;GTF3C5;CLPS;SLC30A3;WNT16;GRID2;EDN1;KRT15;GPR3;SPTBN2;NTF3;PCDHB1;TSHB;AKR1B10;CKM;P2RY4;COPZ2;TLX1;P2RX6;KCNN1;TFF2;IL5;GP1BA;KRT4;FGGY;SPHK2;TAS2R4;GDNF;ALOX12B;SLC5A5;RIBC2;SERPINB2;PKP1;SSTR4;CPB1;NR6A1;SHOX2;EDN2;HTR1B;ITIH3;SERPINA10;SLC29A3;SGK1;CLDN16;RYR2
R5_GSE51588_PIEZO1_coexpr,HALLMARK_COMPLEMENT,-0.999041384391763,194,0.467796610169492,0.565018015067147,ATOX1;APOBEC3F;TMPRSS6;LAMP2;KIF2A;CDK5R1;S100A13;GMFB;PHEX;HSPA5;C1R;MT3;COL4A2;MMP14;SERPING1;ACTN2;CD55;ADAM9;C2;PPP4C;SERPINE1;PLA2G4A;FN1;CASP3;F2;DOCK4;F3;PRCP;TIMP2;ZEB1;GNB4;C1S;PFN1;PREP;GP9;CDA;GNAI2;DYRK2;TIMP1;MMP13;F8;CTSC;DGKG;PDP1;CDH13;RCE1;CTSO;HNF4A;GNAI3;GP1BA;PRSS3;CASP4;F10
R5_GSE51588_PIEZO1_coexpr,HALLMARK_MYC_TARGETS_V2,-0.984344039632991,57,0.481012658227848,0.565018015067147,CBX3;NIP7;TFB2M;SLC19A1;NPM1;BYSL;DDX18;PA2G4;UNG;NDUFAF4;MRTO4;GNL3;WDR43;SORD;HSPE1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_PEROXISOME,0.978944113044591,102,0.485915492957747,0.565018015067147,CLN8;SLC23A2;ECH1;LONP2;ERCC3;MLYCD;STS;PEX11B;ACAA1;ABCB9;RETSAT;PEX5;DHRS3;CTBP1;ACSL1;ABCC8;PEX14;RXRG;ITGB1BP1;CAT;ACSL5;IDH1;ALDH9A1;PEX11A;EPHX2;SLC25A4;CNBP;ABCD3;DHCR24;HSD17B4;CLN6;ACOX1;ABCD2
R5_GSE51588_PIEZO1_coexpr,HALLMARK_APOPTOSIS,-0.976859473650297,158,0.510452961672474,0.58006018371872,DIABLO;AVPR1A;PTK2;APP;PPT1;TGFB2;DFFA;MMP2;BAX;LUM;LMNA;EBP;CDK2;DNAJC3;ERBB2;LEF1;FDXR;BMP2;BTG3;HMOX1;PAK1;IFITM3;TSPO;SLC20A1;CASP3;DCN;IL1A;DAP3;F2;PPP3R1;TIMP2;TNFRSF12A;CTNNB1;TIMP1;BCAP31;BCL2L10;CD44;XIAP;PSEN2;ROCK1;WEE1;ANXA1;CASP4
R5_GSE51588_PIEZO1_coexpr,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.909595346331167,87,0.644549763033175,0.716166403370195,IRF1;TYK2;CD36;LEPR;CSF3R;GRB2;IL2RG;CNTFR;CXCL3;LTBR;CXCL9;TLR2;PF4;IL17RA;EBI3;LTB;STAT3;CSF2RA;MAP3K8;CD38;PLA2G2A;STAT2;IRF9;TNF;CXCL10;PTPN1;IFNGR1;IL1B;BAK1;CBL;MYD88;TGFB1;CSF1;STAT1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_UV_RESPONSE_DN,-0.895972689650931,137,0.701724137931035,0.762743628185907,SFMBT1;RGS4;HAS2;LPAR1;INPP4B;PTGFR;GJA1;KCNMA1;PMP22;ARHGEF9;ERBB2;COL1A1;SDC2;SIPA1L1;COL3A1;SYNE1;SRI;COL5A2;SERPINE1;COL1A2;DYRK1A;MT1E;ADORA2B;MAP1B;F3;PRKCE;ITGB3;ANXA2;SPOP;PRKCA;SCHIP1;PTEN;COL11A1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_KRAS_SIGNALING_UP,-0.878451643357033,193,0.777015437392796,0.826612167439145,EPHB2;DCBLD2;ABCB1;PLAU;MMP11;SNAP91;NGF;LY96;ITGBL1;TOR1AIP2;WDR33;TSPAN13;BTC;HKDC1;MALL;PCP4;SPP1;BMP2;PRRX1;NR0B2;SCG5;MPZL2;GLRX;ADAM17;TMEM158;EPB41L3;PLEK2;INHBA;VWA5A;ADAMDEC1;BPGM;WNT7A;C3AR1;GPNMB;ZNF277;ETV1;CPE;YRDC;MMP9;F13A1;KCNN4;EREG;CFH;ZNF639;CSF2;PLAUR;CD37;HOXD11;PTGS2;CFB;SLPI;PTPRR;PEG3;AVL9;USP12;SOX9;RBM4
R5_GSE51588_PIEZO1_coexpr,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.846460846676639,104,0.797619047619048,0.830853174603175,PRKCB;NOD1;PLCG1;MKNK1;MAPK10;DUSP3;ARHGDIA;SQSTM1;LCK;RPTOR;SMAD2;GRB2;IL2RG;FASLG;RAF1;PRKAA2;PDK1;PIKFYVE;DDIT3;MKNK2;PPP2R1B;ARF1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_P53_PATHWAY,-0.847947210101078,192,0.832179930795848,0.849163194689641,SOCS1;TRAFD1;ALOX15B;SPHK1;RPS12;POLH;MDM2;APP;CDK5R1;ST14;BAX;PPM1D;S100A4;PVT1;S100A10;RPS27L;KRT17;FDXR;TRIAP1;CDKN2A;BMP2;HMOX1;TPRKB;IL1A;ADA;TRAF4;PCNA;SLC7A11;RPL36;VWA5A;PDGFA;PROCR;IFI30;RAD51C;TNFSF9;RNF19B;TNNI1;FAM162A;SDC1;NOL8;ZNF365;LDHB;AEN;CDH13;TRIB3;PTPN14
R5_GSE51588_PIEZO1_coexpr,HALLMARK_INFLAMMATORY_RESPONSE,0.801697369454425,197,0.941176470588235,0.941176470588235,RELA;STAB1;KIF1B;P2RX7;BEST1;PVR;IRF1;PTPRE;RHOG;IL15;CX3CL1;HPN;LCK;NMUR1;CSF3R;CD48;CD40;NLRP3;LYN;CCL5;LCP2;BST2;TNFSF10;IL10RA;CXCR6;BTG2;IL2RB;RAF1;FZD5;CXCL9;TLR1;PTGER2;KCNA3;TLR2;IL18RAP
